Video Id,Title,Description
f-78667g_Is,Krezip - Not Tonight (Live @ HMH),"Krezip - Not Tonight @ afscheidsconcert. 27/06/2009, Heineken Music Hall, Amsterdam."
9MMAAngr9EI,Fatman Scoop - Get this Party Rockin (DJ Teko Remix) Ft. Chabo, 
xj0fPT0VCbg,Fortune - Run Like Hell  (Pink Floyd),Fortune covers Pink Floyd
oYdnkwY7a9c,CLIP MADAGASCAR LA REINE,CLIP MADA LA REINE
P0PgpvGkomQ,Guitar Cover of Rush's Limelight in HD,"I finally added this one.  Again played to the album track minus Big Al.  This took a fairly elaborate setup to pull off, which explains why it took so long for me to do this.  This is the first video where I used the Piezo on the Lifeson Axcess -- for all the clean parts.  I used two separate channels in my DAW program to do that (hence two plugs coming out of the guitar).  I used a Boss DD-2 delay to hold the note at the end of the solo.  You can see my stress as I'm dancing on my pedals there.

As before, I am including a link to the Amplitube 3 preset I used for this (same as for my other Rush vids).  Right click and save locally.  If it saves as a "".xml"" file, rename the extension to "".at3p"" before attempting to load it in Amplitube.  I used a direct channel for the Piezo with some reverb -- no Amplitube on that.  I hope you like this one, and please subscribe and ""like"" if you did.

http://dl.dropbox.com/u/10287927/Orange%20Ben%20Lead.at3p"
cSvl4TANaPA,H's Theme A,"I made this song on Mixcraft 5, H is my fanmade character based on Death Note.
I do not own Death Note or Mixcraft, just H and this song."
uwU_cNHLtHA,singing i still believe -,"Bhelle surban from eatontown NJ one of the guests during David Pomeranz Concert in NJ. November 18, 2006"
ORIYhpDg4cM,Mario Golf (GBC) Music - Won The Challenge!,Mario Golf for the Gameboy Color System
m9W4gXNU6oY,"Leona Lewis ""Run"" (Guitar Cover)",Leona Lewis - Run (guitar cover)
sjpKsau5ui8,Eric Clapton & Steve Winwood - Cocaine (23-05-2010),"Eric Clapton & Steve Winwood - Cocaine
Live at Antwerp, Sportpaleis"
_DBH7GCnaJA,la banda sm de yucunicoco,"la banda juvenil ""SM"" de Santa Maria Yucunicoco, en la fiesta patronal de san Martin Itunyoso"
GspOSaL3GH8,DJ Frost Cut Session,"A mix of cuts by Dj Frost, crabs, flares, chirps, and transform scratches make up this video.. The cuts where recorded on real vinyl played through the TTM57SL mixer.  Dr. Octagon providing the beats."
-z7pzBSBxBc,Oasis - Don't Look Back In Anger (Live),"Oasis playin the greatest song ever written in The Odyssey Arena, Belfast on 30th October, 2008."
yCbR547PjTY,30 Seconds to Mars - Jared chatting + Hurricane @ Leeds Festival 2011,30 Seconds to Mars - Jared chatting + Hurricane @ Leeds Festival 2011
3M40X5EzqF8,violin,Johann Pachelbel. Canon in D.
CnsPyFNA0ww,Shree Ganesh Stuti,"Jai Mata Di Jai Mata Di
Ganpati Bappa Moriya Mangal Murti Moriya
Jai Mata Di Jai Mata Di"
ZffH4yrZVfE,Tetris medley,Songs from alle the classic Tetris games! ...Played all by myself (including all backingtracks)...I hope you enjoy! :-)
_KZ3CDk5wHc,Celldweller - Switchback ( Dead Rising 2 soundtrack ) ( lyric and non-lyric ),"I do not own anything in this video , i found this one on youtube ."
CLdw1zo9-wQ,"Nina Kotova, cellist, Breakfast with the Arts show, interview","Nina Kotova, cellist, Breakfast with the Arts show. Interview 
Website: http://www.ninakotova.com
Facebook:  @NinaKotovaFanpage
Twitter: @NinaKotovaCello
Instagram:  @ninakotovacello
Management: https://imgartists.com/roster/nina-kotova/

Listen on:

https://open.spotify.com/artist/6Fh9ikvRaGv7uMiDSvR2EE

http://www.deezer.com/album/14830847

https://itunes.apple.com/us/artist/nina-kotova/id81856062

https://www.amazon.com/gp/aw/s//ref=mw_dp_a_s?ie=UTF8&i=music&k=Nina+Kotova

https://delosmusic.com/recording/nina-kotova-tchaikovsky/

http://www.warnerclassics.com/nina-kotova/releases

http://www.arkivmusic.com/classical/Name/Nina-Kotova/Performer/6544-2"
sdkmAOuyQLQ,Maroon 5 - PAYPHONE [Live on The Voice] HQ,"Maroon 5 featuring Wiz Khalifa performing ""Payphone"" on NBC's The Voice (C) A&M Records.

NO COPYRIGHT INTENDED.

Follow: http://www.twitter.com/m5newsroom"
JlshObWSC3g,"Spoon ft. Presto ""Hustle On My Mind"" N.O.D./ Cruddy Bang *OFFICIAL VIDEO*","OFFICIAL VIDEO FROM SPOON ""HUSTLE ON MY MIND"" FEATURING PRESTO FROM CRUDDY BANG FAM !!
IG: @SPOON2SMOOTH @PRESTOCRUDDYBANG
Network or Die/Cruddy Bang Ent 2014

Comment, if you like please share...Thank You 

https://www.facebook.com/Spoon2Smooth
https://twitter.com/spoon2smooth
http://instagram.com/spoon2smooth
https://soundcloud.com/spoon2smooth



"
HLW0mbnJrtI,Rata Blanca - Little Wing - La Trastienda - 28-02-2014,"Rata Blanca en vivo en La Trastienda, el 28-02-2014.

Tremenda performance del MAESTRO, Walter Giardino, interpretando Little Wing...


Tranquilo, si despues de darle ""me gusta"", asi como estas, te paras y empezas a aplaudir solo, no estas loco........"
u4NhMz9RWa0,Skrillex - Rock N' Roll (Chipmunk Version),Enjoy!
EN6_SYwq3IE,Hannah Montana - G.N.O.,Hannah Montana - G.N.O
X8E4fYARn9E,Suede - We Are The Pigs -- Live At Cirque Royal Brussels 29-11-2010,Suede - We Are The Pigs -- Live At Cirque Royal Brussels 29-11-2010
q2RGfrhEuEw,"Sunrise, sunset (polish version)","When I was Silent46 here, this was one of few songs I gave to you. Well, for those who really loved it, I am bringing it back.
Sunrise, sunset from 'The Fiddler on the Roof' in polish.
This recording was made during a concert in The Great Theatre of Lodz years before, and since my father was one of the patron, he received a CD with some of the music.
Unfortunately I lost that disc, so don't ask me who is singing- cause I am unable to answer."
L90e0IkpGoA,UB 40 KINGSTON TOWN subtitulado, 
dunEppO-eUk,Slipknot Live Kennewick - Before I Forget,Slipknot playing Before I Forget at the Toyota Center in Kennewick
bwcDh-4nbWA,Rutter 7 Lux Aeterna.wmv,"7th and final movement of John Rutter's Requiem as performed by the ACDA Eastern High School Honors Choir in Washington, D.C. 1990."
F5RorTFhCSQ,"YT-Orgeldag_2011_5 Psalm 23, Kees Verhoek",Kees Verhoek improviseerde en speelde een psalm (ps 23) van Cor van Dijk op dit mooie orgel op de YT-Orgeldag te Urk.
M8LhzR7QSpQ,Devil May Cry 3 - Total Result (Synthesia tutorial),"This video is made with Synthesia program.
Midi used is made by myself with Finale 2009 program using sheet notes by Agafonov Nikolay."
GU7_1KoHgKo,Christi-anne - Onderweg Naar Jou (Officiele Videoclip),"Christi-Anne - Onderweg Naar Jou
Productie: Studio 31 - Ad Damen
Tekst: Alice May
Videoproductie: Cliphuis.nl 

Label en Promotie:
http://www.sensmusic.nl
info@sensmusic.nl

Website Chriti-anne http://www.christi-anne.nl
Favebook: https://www.facebook.com/pages/Christi-Anne/254451894713028"
_0jNVB67ry8,Sweet Dreams - Air Supply,"Sweet Dreams

This is the time when you need a friend
You just need someone near
I'm not looking forward to the night I'll spend
Thinking of you when you're not here


How many times will I think about the things
I'd like to do
Always denied the right to live my life
The way I want
I want to share it with you


(CHORUS)
Close your eyes I want to ride the skies
In my sweet dreams
Close your eyes I want to see you tonight
In my sweet dreams


I think of your kiss as the days roll by
And I'll write the words you love
And what I can't say in a letter
Will just have to wait till I get home


There's not much time to tell you
Half the things that I should
Only that I'm so glad I fell in love with you
And I'd do it again, if I could


(CHORUS)
Sleep like a child resting deep
You don't know what you give me I keep
For these moments alone"
OeDGdcKSU_E,Umineko Anime OST - Pitiful Sneerer,"Song: Pitiful Sneerer
Artist: GranMusik
Album: TV Animation ""Umineko no Naku Koro ni"" Original Soundtrack ~Rose Crimson~"
ClPKfMKCzfQ,2011 Blackhawk Brigade,A look back at the 2011 La Quinta High School Blackhawk Brigade.
yFlp-m9Oenc,Red Hot Chilli Pipers - Hellbound Train Taster,"A wee taste of things to come from the upcoming album, Music for the Kilted Generation. 
Clip of track ""The Hellbound Train"" with a slideshow of photos from of our recent tour of the US at the Belding Theatre, Hartford CT.
Accept no imitations, join the Kilted Generation on October 17th!"
1bzp4Pvo_gg,D.Corp  Cypher Sessions #2 feat. 3000 Jools.Cryptic.Equity & D.Corp Ree Jay.Aerows.Filthy Fil,"*NEW* EQUITY ft. Cryptic track http://soundcloud.com/equityburncity/cant-lose-equity-ft-cryptic

D.Corp Cypher Sessions Volume #2. feat. 3000 - 3.14XL beat, Cypher sessions #2 recorded / mixed / shot at D.Corp.

3.14XL: http://soundcloud.com/threepointonefourexcel

Cypher Sessions #2 was Mixed By HighSide & LG
Cypher sessions In order of Appearance - Ree Jay, Jools, Cryptic, Equity, Aerows, Filthy Fil

http://www.facebook.com/dcorpstudio
http://www.facebook.com/3000sound

Thanks to Highside for the video editing on this Cypher Session. Check out our soundcloud to download the beat

http://soundcloud.com/destruction-corp

Tumblr - http://destructioncorp.tumblr.com/

download all the Cypher rap MP3's Free

Cypher Sessions #1 mp3: http://soundcloud.com/destruction-corp/corporate-grillaz-d-corp

Cypher Sessions #2 mp3: http://soundcloud.com/destruction-corp/the-destruction-corperation

Cypher Sessions #3 mp3: http://soundcloud.com/destruction-corp/cypher-session-3

Cypher Sessions #4 mp3:http://soundcloud.com/destruction-corp/cypher-sessions-4"
7DgGNLyB_Yg,nickelback   singing a garth brooks tune i got a friend in low places live at hershey park pa., 
gu_23ngOq5s,1. Love Sosa [Chief Keef] CHIPMUNK,"Real recognize real--the Chipmunks got you with Chief Keef's 2012 debut album, ""Finally Rich."""
doXYzRicMMY,HOW TO MIX  THE MUSIC IN BETWEEN TWO TOONS.,"http://www.djtutor.com/mixbasics 
 right t table mitchell & dewbury, "" globetrotter""
 let t table T-Coy, "" Carinop"" taken from the LP, Discoteca.
IN THIS VIDEO I SHOW YOU HOW YOU CAN GO FROM ONE GENRE TO ANOTHER GENRE OF MUSIC KEEPING THE FLOW EVEN THOUGH THE TWO TOONS MAY BE TOTALY DIFERENT BPM."
3CjssJvsDuY,Harlem Shake latino,"DOWNLOAD HERE http://www.mediafire.com/?j3joertjspp9q3y
HARLEM SHAKE LATINO SPANISH VERSION. FERNAN & KABBALATION. RECORDED  BY LINKON EL DIRECTOR. LOS MEJORES MUSIC INC 
MUSIC COMPOSER/AUTHORS: Baauer
If u want to download it here at http://snd.sc/XoE1Sy
DOWNLOAD HERE http://www.mediafire.com/?j3joertjspp9q3y"
9yzDdzcFR2I,The Viper @ Decibel Outdoor 2009 We come as one,"We come as one
G-town Madness"
rQQWIJAhQNs,Samin feat. Justice - Heater of Friends (by DJ Glizzy),Remix
8sIf5k_fLyQ,Matamp GT1 Demo2,History ZLC90-CFS - Matamp GT1 - Sparows Sons Purple Cab 4X12 WGS British Lead
PjlDyrSlSXQ,Pretty Vegas,This song is called PRETTY VEGAS by the INXS !!! clip #3
Vk0qfDtKF0U,"The Very Best - ""Super Mom""  Summer 2011",Song of the summer 2011
6o1QpKGRFn0,"Bill Holman's ""Donna Lee""","Tetsuya Tatsumi Big Band plays ""Donna Lee"" arranged by Bill Holman"
VmHWV7LDKEM,The Alan Parsons Project - Don't Let It Show (Drum Cover - Frankibio),"Visit my Facebook page
http://www.facebook.com/pages/Franki-Bio/112438642111313

One of the most famous songs by The Alan Parsons Project, that was covered by Pat Benatar.

Original drumtrack by Stuart Tosh.
Performed by Franki.
An Armor Fist production.

These covers are played on a Roland HD-1 drumkit, and recorded to my laptop. The video is edited with Sony Vegas. I do not own the copyright of the original release, and I don't earn any money from this."
dzB6ACF79KI,Gato Mc Feat ARP La Juma Music Video,"A Trapped out version Of Vintage Merengue by Conjunto Quisqueya. This song is titled ""La Juma"" By Gato Mc Feat. ARP, Produced By LB Smooth. Gato MC & ARP showing what Christmas spirit is all about Dominican Style. This video was directed by Jpaperz in association with LB Smooth."
QGpbNpb5uWk,La Malandra  Mega Corso,La Malandra dijo presente en el 1er Mega Corso y puzo el sabor a la gente de la movida Otaku en Lima que se divierte a ritmo de Batucada!!!
pZsNHSCu4Xg,Pain Redefined - Disturbed guitar,"Just a girl, rockin' out!

Playing Pain Redefined on guitar off ""Ten Thousand Fists"", 2005

I remember how much I enjoyed playing it...cause memories don't lie =)

One of the first in a LONG time that I actually played STRAIGHT through, with ZERO mistakes. Only had to stop to change the sound of the guitar for the bridge soft part.

HOPE YOU ENJOY WATCHING AS MUCH AS I DID PLAYING IT!! =D"
AGlu5iejrgo,Wolfgang Ambros und Anna Katharina in Lauf,Wolfgang Ambros und Anna Katharina in Lauf beim OpenAir Konzert.
_QlanUkr2Xk,"""Georgia Peaches"" - Lauren Alaina",December 2011 - Lauren Alaina performs in a private concert at the HANK FM studios in downtown Indianapolis
17zn9s7oZVE,Frantic by Metallica Band Cover,"Frantic by Metallica... St. Anger Album

Matt Digiacomo- Guitar

Adrian Skorka- Bass

Ray Parente- Vocals 

We do not own any rights to this song... All rights reserved to Metallica (James Hetfield, Lars Ulrich, Kirk Hammett, Rob Trujillo)"
X9bSnat3lpY,Kivindiya - Shenik Hiran - Official Full HD Video From www.Music.lk,"Download Link
http://www.music.lk/download.php?index=7053

Kivindiya - Shenik Hiran

Main Artist - Shenik Hiran
Featuring - Keesha Eroshima
Audio Production, Video Production - Sponge Color
Audio Production - London Star Entertainment Ltd
Lyrics - Sumith Kadawathage
Video Director - Kapila Thilakarathne"
hxUmmHqfJx0,Seek and destroy,"Seek and destroy - metallica cover

No solo..Just having fun

I know I suck, I know I made mistakes...I know I should of learned solo. 

Its just about having fun, plus I have a sweet LTD EX-400 series...which is fucking Awesome!"
clALJHpNNwg,Jesus Just Left Chicago,"Inspired by a paper I'm writing on Walker Percy's The Moviegoer, I recorded a cover of ZZ Top's ""Jesus Just Left Chicago"" on my Regal resonator.

For Binx Bolling."
oyt4mZyeUOU,Cuppycake remix,hahahaha this is a funny world of warcraft version of the cuppycake remix song. enjoy!
uwLPT1Ym-Rg,"SPIRIT GOSPEL CHOIR  "" SILENT NIGHT ""","Spirit Gospel Choir diretto da ANDREA ZERMANI  Gerette di San Colombano al Lambro
11 dicembre 2012"
F-iUT5mvDIc,NAYGEN - I STILL LOVE YOU (Official Video),"Videoclip Ufficiale di:
NAYGEN - I STILL LOVE YOU

Regia:
LUCA AULETTA & TESTA

Agenzia:
GIA' SAI COMMUNICATION

Produzione:
HEADFILM

Post-produzione:
PHAOS STUDIO

Technical Sponsor:
OH OUI - Le Club

Copyright 2012 - All rights reserved

Acquista "" NAYGEN - I STILL LOVE YOU "" su iTunes :
http://itunes.apple.com/us/album/i-still-love-you-original-mix/id503893949?i=...

Buy "" NAYGEN - I STILL LOVE YOU "" on iTunes :
http://itunes.apple.com/us/album/i-still-love-you-instrumental/id503893949?i=...

Acquista "" NAYGEN - I STILL LOVE YOU "" su Amazon :
http://www.amazon.com/dp/B007AQNRTS?ie=UTF8&tag=musique006-21&linkCod...

Buy "" NAYGEN - I STILL LOVE YOU "" on Amazon :
http://www.amazon.com/dp/B007AQNRTS?ie=UTF8&tag=musique006-21&linkCod..."
